loan_id,cust_id,loan_status,outstanding_amt
22989,54942,Active,25781
22990,42172,Active,19591
22991,59478,Defaulted,19919
22992,45535,Closed,4816
22993,42790,Closed,25604
22994,20382,Closed,35976
22995,58900,Defaulted,36274
22996,4760,Defaulted,11849
22997,42523,Active,26532
22998,28765,Closed,15454
22999,91275,Active,14807
23000,18931,Active,1134
23001,47736,Closed,22940
23002,4702,Defaulted,21944
23003,52500,Closed,26843
23004,93526,Active,5334
23005,27436,Closed,21453
23006,56301,Defaulted,15362
23007,47216,Active,10861
23008,64286,Active,13102
23009,64234,Defaulted,44650
23010,57987,Closed,3839
23011,68156,Active,28848
23012,61542,Defaulted,10546
23013,79071,Closed,25351
23014,9433,Defaulted,23349
23015,74085,Defaulted,10982
23016,98400,Active,30245
23017,82852,Closed,19867
23018,43891,Active,48999
23019,67174,Closed,17583
23020,61831,Active,41292
23021,144,Defaulted,21355
23022,32588,Closed,22930
23023,51608,Active,26576
23024,35252,Active,46005
23025,12012,Active,49088
23026,1559,Active,39690
23027,85894,Closed,44414
23028,58906,Closed,26286
23029,54146,Closed,41576
23030,97119,Defaulted,40419
23031,84436,Defaulted,38219
23032,5162,Closed,18149
23033,58603,Defaulted,43405
23034,9973,Active,47789
23035,83417,Defaulted,38869
23036,27077,Closed,16111
23037,22685,Active,30492
23038,79582,Active,2760
23039,174,Defaulted,15883
23040,96211,Closed,9148
23041,75930,Closed,40317
23042,62278,Defaulted,39262
23043,79758,Active,49728
23044,99037,Active,37604
23045,17081,Defaulted,33673
23046,71517,Closed,9053
23047,54312,Defaulted,33195
23048,81871,Defaulted,31825
23049,62641,Active,23987
23050,7073,Defaulted,28047
23051,32760,Closed,25422
23052,37271,Closed,48315
23053,701,Defaulted,18029
23054,80539,Active,37359
23055,15332,Defaulted,48755
23056,61148,Defaulted,39648
23057,27322,Active,32136
23058,63678,Defaulted,44987
23059,27641,Closed,5499
23060,99208,Closed,14555
23061,98449,Active,5945
23062,83918,Defaulted,47430
23063,75010,Active,1584
23064,2689,Closed,1152
23065,81940,Closed,14455
23066,75929,Defaulted,38194
23067,92739,Defaulted,33858
23068,27049,Active,27038
23069,52467,Active,34786
23070,7865,Defaulted,48196
23071,84970,Active,18752
23072,32093,Active,37383
23073,77785,Closed,21440
23074,156,Closed,4942
23075,56683,Active,6778
23076,67590,Defaulted,1151
23077,33166,Active,38488
23078,99938,Closed,32922
23079,53305,Closed,41099
23080,3356,Defaulted,1264
23081,64996,Active,29055
23082,66759,Active,19365
23083,8538,Closed,4602
23084,30221,Closed,5332
23085,4599,Closed,24441
23086,29341,Active,17161
23087,13380,Defaulted,17684
23088,16,Active,48039
23089,10629,Defaulted,19263
23090,37732,Defaulted,32580
23091,23519,Active,25479
23092,67736,Active,17466
23093,78410,Defaulted,27973
23094,45087,Defaulted,2552
23095,56162,Defaulted,12946
23096,78430,Active,24107
23097,73554,Active,23144
23098,42926,Closed,29479
23099,78103,Active,27204
23100,7260,Active,27993
23101,69628,Defaulted,28051
23102,35965,Defaulted,28145
23103,57349,Defaulted,21131
23104,15937,Closed,41380
23105,57123,Closed,21749
23106,37759,Closed,43061
23107,92426,Closed,42202
23108,37243,Closed,12631
23109,62311,Defaulted,36446
23110,79589,Active,2010
23111,44833,Active,45175
23112,61446,Defaulted,3951
23113,71717,Defaulted,7329
23114,6208,Defaulted,29736
23115,8818,Defaulted,18631
23116,19792,Closed,6461
23117,59096,Active,26193
23118,43811,Closed,48755
23119,74346,Active,46007
23120,1597,Defaulted,37176
23121,83084,Defaulted,43181
23122,74153,Active,8944
23123,7219,Active,46401
23124,48116,Closed,19008
23125,3074,Defaulted,40810
23126,26200,Closed,32307
23127,73704,Defaulted,21311
23128,79782,Closed,25365
23129,10150,Closed,49020
23130,15758,Defaulted,13733
23131,74217,Defaulted,36543
23132,70690,Closed,44928
23133,3934,Active,40577
23134,69317,Closed,24414
23135,35934,Closed,49795
23136,15297,Defaulted,28271
23137,94396,Defaulted,39426
23138,96138,Closed,36064
23139,900,Closed,44593
23140,7429,Defaulted,49683
23141,8879,Closed,24520
23142,79776,Defaulted,16195
23143,16437,Closed,26137
23144,7924,Active,8301
23145,80917,Closed,16593
23146,31627,Active,5860
23147,52301,Closed,47817
23148,23005,Defaulted,15205
23149,71279,Active,37579
23150,13847,Active,49207
23151,64037,Active,4309
23152,92590,Defaulted,24265
23153,16193,Defaulted,11462
23154,19547,Active,39222
23155,40398,Active,27452
23156,21604,Closed,38436
23157,98042,Closed,42261
23158,17747,Defaulted,4189
23159,76853,Active,37580
23160,11554,Defaulted,49811
23161,59153,Active,25341
23162,54390,Closed,6391
23163,28528,Defaulted,34964
23164,13689,Closed,39775
23165,22063,Defaulted,47144
23166,35850,Closed,41484
23167,85909,Defaulted,7438
23168,3722,Active,19155
23169,23341,Closed,14567
23170,65887,Active,37334
23171,83485,Active,18801
23172,47966,Closed,18481
23173,72264,Defaulted,22223
23174,95442,Defaulted,23596
23175,14655,Closed,31193
23176,31041,Closed,49972
23177,43197,Active,31042
23178,48520,Defaulted,44720
23179,60692,Active,12218
23180,26503,Defaulted,3312
23181,95537,Defaulted,43976
23182,82619,Defaulted,47271
23183,39185,Closed,37622
23184,6117,Closed,48588
23185,95486,Defaulted,33928
23186,38868,Closed,17744
23187,33954,Defaulted,40191
23188,9406,Defaulted,11206
23189,21168,Closed,38112
23190,53386,Defaulted,35658
23191,96572,Active,1938
23192,72523,Active,18267
23193,76959,Closed,27704
23194,99719,Closed,32227
23195,73172,Active,23072
23196,52534,Closed,37637
23197,55734,Closed,18306
23198,1639,Defaulted,11271
23199,81310,Defaulted,21229
23200,64827,Defaulted,12019
23201,11245,Active,12587
23202,44745,Active,34709
23203,1607,Defaulted,13924
23204,13229,Defaulted,6466
23205,8049,Defaulted,36031
23206,47195,Defaulted,35468
23207,37031,Active,43048
23208,27368,Closed,15155
23209,96752,Closed,48943
23210,41316,Active,15698
23211,29772,Active,27416
23212,89994,Active,36911
23213,815,Closed,47832
23214,69251,Defaulted,27982
23215,80439,Defaulted,29723
23216,61683,Defaulted,28221
23217,74568,Active,38614
23218,37159,Defaulted,2816
23219,85116,Defaulted,7823
23220,7045,Active,22529
23221,50710,Active,3064
23222,78676,Defaulted,19865
23223,11779,Defaulted,32339
23224,95583,Closed,25331
23225,53879,Active,9331
23226,33018,Active,12575
23227,63768,Active,45918
23228,84816,Active,6581
23229,13707,Defaulted,3403
23230,67520,Defaulted,12706
23231,62063,Active,43949
23232,44138,Active,1188
23233,34340,Defaulted,49274
23234,74040,Closed,33069
23235,97371,Closed,41503
23236,92927,Defaulted,46808
23237,56525,Active,36938
23238,98803,Active,8316
23239,14778,Active,1358
23240,88849,Closed,49266
23241,19004,Closed,7434
23242,7873,Closed,40534
23243,46551,Active,36662
23244,68437,Defaulted,24881
23245,10820,Closed,44561
23246,51004,Closed,41965
23247,54603,Defaulted,16689
23248,32333,Defaulted,12905
23249,62401,Closed,8998
23250,26536,Active,29283
23251,43865,Closed,45828
23252,83232,Defaulted,26984
23253,17700,Closed,27793
23254,40570,Active,5684
23255,81905,Defaulted,20706
23256,9206,Closed,10031
23257,72845,Closed,14568
23258,163,Active,30297
23259,83598,Defaulted,25224
23260,66062,Defaulted,1946
23261,39392,Active,2913
23262,69026,Defaulted,11145
23263,99993,Active,19414
23264,44050,Closed,5837
23265,69692,Active,14271
23266,71133,Defaulted,46839
23267,80647,Closed,28260
23268,49573,Active,40071
23269,99317,Defaulted,36966
23270,22339,Defaulted,35211
23271,38449,Closed,24323
23272,17264,Defaulted,11016
23273,93574,Defaulted,1397
23274,23580,Closed,32576
23275,21452,Closed,3665
23276,45709,Active,40581
23277,36398,Closed,36276
23278,7971,Closed,40827
23279,84837,Closed,27774
23280,31892,Active,43845
23281,6097,Active,29682
23282,99383,Active,33090
23283,1601,Closed,41518
23284,56881,Closed,5761
23285,75892,Defaulted,20489
23286,20226,Defaulted,38556
23287,87402,Active,1553
23288,18197,Active,35418
23289,76474,Active,10447
23290,68789,Defaulted,9849
23291,11311,Defaulted,38725
23292,52743,Closed,24201
23293,12697,Defaulted,2918
23294,54045,Active,2093
23295,65115,Defaulted,34425
23296,37434,Defaulted,29219
23297,57614,Defaulted,32433
23298,74422,Defaulted,17383
23299,2781,Defaulted,20054
23300,92213,Active,13842
23301,44884,Active,38565
23302,5011,Closed,29950
23303,27533,Closed,31204
23304,83365,Closed,19929
23305,39442,Active,32389
23306,23011,Active,29934
23307,38261,Closed,6682
23308,18549,Active,20878
23309,54585,Defaulted,44876
23310,97334,Closed,31952
23311,22958,Closed,33465
23312,60273,Defaulted,2271
23313,71346,Defaulted,10120
23314,93801,Active,27772
23315,3558,Closed,29371
23316,28102,Defaulted,9449
23317,37918,Defaulted,23204
23318,33707,Active,11899
23319,5108,Closed,12017
23320,67148,Closed,12321
23321,37931,Closed,20135
23322,32726,Closed,34718
23323,97161,Closed,11460
23324,72243,Closed,42626
23325,47355,Active,8312
23326,50596,Closed,46614
23327,69714,Closed,20624
23328,99533,Active,46679
23329,13347,Active,24747
23330,88970,Defaulted,37215
23331,75758,Active,43364
23332,44544,Closed,3526
23333,6352,Closed,39972
23334,67837,Defaulted,44574
23335,87997,Active,45081
23336,65865,Defaulted,23490
23337,14681,Closed,11926
23338,90527,Defaulted,45342
23339,99785,Active,8273
23340,44641,Active,31989
23341,13979,Closed,49151
23342,8300,Closed,41109
23343,66153,Defaulted,20179
23344,4394,Active,21947
23345,79772,Active,9905
23346,84446,Defaulted,49510
23347,63141,Defaulted,36938
23348,61747,Active,12963
23349,41389,Defaulted,47157
23350,59065,Defaulted,29905
23351,33718,Closed,44845
23352,61832,Active,13267
23353,18436,Closed,8010
23354,82097,Active,42817
23355,70576,Closed,24920
23356,42996,Defaulted,26508
23357,12478,Defaulted,8405
23358,75652,Closed,41563
23359,77713,Defaulted,6489
23360,69743,Defaulted,42628
23361,76610,Defaulted,18255
23362,29723,Defaulted,47462
23363,15902,Active,35641
23364,28449,Closed,32834
23365,11611,Closed,23632
23366,15817,Closed,43118
23367,27432,Active,21807
23368,57595,Defaulted,8632
23369,12567,Defaulted,43740
23370,61555,Defaulted,7152
23371,67689,Defaulted,19865
23372,28271,Closed,22992
23373,22006,Closed,36381
23374,38192,Closed,14134
23375,5548,Active,31240
23376,49275,Defaulted,35604
23377,69038,Closed,15691
23378,96864,Defaulted,25758
23379,80852,Active,37051
23380,48068,Closed,32056
23381,8704,Closed,40063
23382,22764,Defaulted,26732
23383,60126,Active,8888
23384,46185,Closed,28307
23385,39395,Closed,34176
23386,47819,Active,3105
23387,90906,Active,30335
23388,1825,Defaulted,2501
23389,11424,Defaulted,18947
23390,29592,Active,40875
23391,43601,Closed,17321
23392,53072,Active,45569
23393,7948,Defaulted,8865
23394,95986,Defaulted,39298
23395,64418,Active,26810
23396,52356,Active,32680
23397,79581,Closed,42224
23398,20175,Active,37569
23399,36875,Defaulted,10920
23400,32073,Defaulted,30314
23401,61538,Closed,43147
23402,44201,Defaulted,28867
23403,57003,Closed,34584
23404,1979,Active,4668
23405,22967,Closed,6701
23406,92257,Active,22202
23407,36128,Defaulted,40133
23408,6114,Active,29072
23409,53306,Active,6266
23410,36642,Closed,47799
23411,47231,Active,6594
23412,93368,Active,44640
23413,54253,Active,2799
23414,51241,Closed,8296
23415,97034,Active,27783
23416,36444,Defaulted,14438
23417,8135,Defaulted,32145
23418,82084,Active,16455
23419,28265,Active,13102
23420,82981,Defaulted,4717
23421,8161,Defaulted,39420
23422,32601,Active,45483
23423,35567,Closed,19471
23424,59511,Closed,40260
23425,11397,Active,33872
23426,1917,Active,6710
23427,49897,Active,36856
23428,40187,Active,48997
23429,2985,Closed,27832
23430,62533,Active,48270
23431,89673,Active,21109
23432,88302,Defaulted,14705
23433,36250,Active,4066
23434,88460,Closed,2697
23435,26129,Active,37619
23436,60611,Closed,23671
23437,22428,Active,5099
23438,72540,Closed,5781
23439,35333,Closed,45446
23440,44718,Closed,2729
23441,95456,Defaulted,11885
23442,1883,Defaulted,17414
23443,72653,Closed,7566
23444,88449,Active,14779
23445,80582,Defaulted,18062
23446,79862,Closed,40616
23447,40,Active,6851
23448,59960,Defaulted,39322
23449,85688,Defaulted,16678
23450,75642,Defaulted,5825
23451,93915,Closed,6957
23452,14167,Active,19133
23453,10613,Active,4637
23454,29923,Active,14266
23455,89553,Closed,44316
23456,53441,Defaulted,43203
23457,82749,Active,35336
23458,40963,Active,20863
23459,9991,Active,5238
23460,58259,Defaulted,21711
23461,54611,Defaulted,27322
23462,96484,Defaulted,2517
23463,96229,Closed,20205
23464,83367,Active,33345
23465,73651,Defaulted,21771
23466,84680,Closed,33863
23467,38894,Defaulted,23963
23468,36493,Active,22685
23469,31343,Closed,49190
23470,71691,Closed,2435
23471,61399,Closed,47935
23472,4167,Closed,31033
23473,17676,Defaulted,25411
23474,16101,Closed,20016
23475,44529,Defaulted,7165
23476,79283,Active,25833
23477,73127,Defaulted,18571
23478,65698,Defaulted,10969
23479,87140,Closed,20567
23480,12101,Defaulted,19160
23481,17268,Closed,26468
23482,96429,Defaulted,39147
23483,43524,Active,47611
23484,86771,Active,49329
23485,46673,Defaulted,22030
23486,47299,Defaulted,29595
23487,97986,Closed,38836
23488,30494,Closed,26578
23489,13650,Active,28124
23490,15199,Active,8282
23491,19569,Closed,20305
23492,80610,Closed,49926
23493,96105,Closed,46136
23494,28691,Defaulted,15616
23495,42976,Closed,33530
23496,94463,Active,2656
23497,23925,Active,43001
23498,41088,Defaulted,47068
23499,75256,Active,16731
23500,6669,Active,7673
23501,30744,Closed,40168
23502,24515,Closed,21156
23503,94383,Defaulted,11428
23504,47839,Closed,17040
23505,64134,Defaulted,17870
23506,11877,Closed,38166
23507,86131,Closed,17040
23508,40319,Defaulted,35130
23509,19538,Closed,4853
23510,97951,Closed,48717
23511,4588,Active,5528
23512,47635,Active,20467
23513,22075,Defaulted,15662
23514,9764,Closed,8930
23515,13868,Closed,45444
23516,50731,Closed,10694
23517,5929,Closed,16860
23518,34712,Defaulted,28122
23519,66398,Defaulted,37710
23520,39144,Defaulted,13137
23521,68986,Active,15684
23522,25284,Active,48195
23523,1412,Defaulted,10410
23524,80367,Active,40533
23525,53289,Active,30284
23526,80333,Closed,24649
23527,72988,Closed,30330
23528,75375,Closed,20742
23529,53334,Closed,36824
23530,84195,Closed,43422
23531,32315,Defaulted,41975
23532,33002,Closed,25178
23533,95422,Defaulted,44618
23534,84101,Closed,8889
23535,25722,Active,23895
23536,23167,Active,36930
23537,91104,Defaulted,13956
23538,9717,Defaulted,22853
23539,50508,Defaulted,9179
23540,46506,Defaulted,22201
23541,74034,Closed,35676
23542,76945,Active,38707
23543,18712,Defaulted,3854
23544,45948,Defaulted,8564
23545,97199,Closed,20940
23546,83716,Defaulted,9041
23547,70513,Defaulted,46712
23548,98757,Active,42326
23549,5623,Defaulted,33480
23550,98400,Defaulted,31739
23551,79053,Closed,33676
23552,90902,Defaulted,7889
23553,82155,Closed,17835
23554,37866,Defaulted,30698
23555,60500,Closed,6502
23556,206,Active,31248
23557,25755,Active,28736
23558,5834,Defaulted,31793
23559,23909,Closed,20624
23560,96749,Closed,40993
23561,56626,Closed,27406
23562,85416,Active,23811
23563,76806,Active,12801
23564,17246,Defaulted,37472
23565,80389,Defaulted,27976
23566,35655,Defaulted,18855
23567,23932,Active,32682
23568,4853,Active,3196
23569,21940,Active,11265
23570,62958,Defaulted,19016
23571,19897,Active,12871
23572,69370,Closed,48078
23573,24349,Defaulted,39539
23574,17276,Defaulted,19230
23575,36357,Active,44645
23576,74871,Active,49098
23577,57281,Defaulted,40938
23578,93876,Active,23162
23579,23894,Defaulted,30516
23580,84264,Defaulted,10570
23581,33713,Active,2123
23582,52999,Closed,9033
23583,58889,Closed,29886
23584,47095,Active,13296
23585,70668,Closed,26801
23586,35885,Closed,16823
23587,71715,Closed,21455
23588,96316,Closed,34603
23589,68098,Defaulted,29527
23590,52594,Closed,42167
23591,14622,Active,1063
23592,82778,Closed,28982
23593,5042,Active,29883
23594,2300,Active,6200
23595,29738,Closed,11836
23596,6715,Closed,25969
23597,60530,Defaulted,15134
23598,45535,Defaulted,15513
23599,23258,Active,4070
23600,65712,Closed,5708
23601,67691,Closed,33541
23602,7813,Closed,48393
23603,69371,Defaulted,16469
23604,66660,Active,43856
23605,55315,Active,34181
23606,41271,Closed,41578
23607,97792,Defaulted,5445
23608,57041,Active,15491
23609,96245,Active,8134
23610,5586,Defaulted,46383
23611,44896,Closed,37297
23612,53126,Active,10628
23613,54166,Active,40528
23614,4129,Active,25758
23615,36073,Closed,14320
23616,10184,Defaulted,16913
23617,87021,Closed,4335
23618,38969,Defaulted,8211
23619,28723,Defaulted,7443
23620,90071,Closed,29602
23621,48218,Closed,4540
23622,15891,Closed,11569
23623,33744,Defaulted,2556
23624,97265,Active,44054
23625,10744,Active,23339
23626,41044,Defaulted,30298
23627,87849,Active,32367
23628,38951,Active,17476
23629,71838,Defaulted,40575
23630,21660,Defaulted,12342
23631,30552,Closed,10601
23632,61855,Defaulted,41197
23633,83284,Closed,31785
23634,16603,Active,34234
23635,21551,Active,18035
23636,19453,Closed,28216
23637,77357,Closed,35869
23638,53797,Closed,39594
23639,64505,Active,46370
23640,60415,Closed,10106
23641,17483,Closed,36727
23642,23702,Closed,44516
23643,32371,Active,39187
23644,95232,Active,29175
23645,32538,Defaulted,4324
23646,64610,Closed,38876
23647,34603,Defaulted,7865
23648,14344,Closed,45235
23649,76570,Closed,2100
23650,55687,Defaulted,14048
23651,2421,Closed,42232
23652,15655,Closed,27705
23653,94469,Closed,6383
23654,70188,Closed,33660
23655,28317,Defaulted,45080
23656,81512,Closed,46595
23657,82826,Closed,37569
23658,99113,Defaulted,26595
23659,95796,Closed,6180
23660,67939,Active,28866
23661,55764,Active,37598
23662,17047,Defaulted,36199
23663,18724,Active,24394
23664,47596,Defaulted,42950
23665,35111,Defaulted,37196
23666,61824,Closed,20304
23667,38541,Closed,15677
23668,53436,Defaulted,43908
23669,58239,Closed,26495
23670,53415,Active,2089
23671,27357,Closed,13222
23672,20508,Defaulted,38354
23673,92866,Closed,34269
23674,48922,Defaulted,32649
23675,23566,Closed,26768
23676,83705,Defaulted,25521
23677,46070,Active,17607
23678,59553,Defaulted,9309
23679,76475,Active,41281
23680,56118,Closed,24872
23681,48247,Closed,7114
23682,76935,Closed,47285
23683,44321,Active,49323
23684,95745,Active,33403
23685,34709,Defaulted,3321
23686,61429,Defaulted,43146
23687,5917,Closed,12799
23688,18319,Defaulted,48345
23689,35459,Defaulted,22364
23690,78681,Closed,8945
23691,52823,Active,8002
23692,22191,Active,27318
23693,49195,Active,27541
23694,77695,Closed,4417
23695,64806,Defaulted,7665
23696,50225,Closed,32801
23697,6284,Active,17087
23698,9794,Closed,8928
23699,93573,Active,19058
23700,97241,Closed,5460
23701,6163,Defaulted,7457
23702,18010,Defaulted,46288
23703,53193,Defaulted,40342
23704,91787,Active,7612
23705,45562,Active,31577
23706,19910,Defaulted,45797
23707,13481,Defaulted,48345
23708,53864,Active,32976
23709,68938,Defaulted,5380
23710,90475,Active,5061
23711,75535,Defaulted,6727
23712,37663,Active,10917
23713,25450,Active,21314
23714,87494,Closed,29790
23715,29903,Closed,34053
23716,96369,Defaulted,8508
23717,72355,Closed,9663
23718,12035,Active,34085
23719,61886,Active,34201
23720,95024,Defaulted,46590
23721,69605,Defaulted,35838
23722,26955,Defaulted,8448
23723,27351,Closed,19239
23724,43343,Active,10727
23725,12444,Active,46412
23726,39690,Active,30620
23727,29206,Closed,5941
23728,53749,Defaulted,18554
23729,22471,Closed,30946
23730,43235,Defaulted,10703
23731,96519,Closed,6140
23732,19032,Active,30793
23733,35581,Defaulted,14838
23734,86459,Defaulted,43468
23735,34228,Defaulted,6158
23736,11768,Active,4182
23737,30889,Active,49592
23738,22425,Defaulted,8669
23739,66468,Closed,22671
23740,90767,Active,27197
23741,52401,Active,38049
23742,78711,Defaulted,46415
23743,13338,Closed,35865
23744,84826,Closed,22126
23745,25318,Closed,9818
23746,19644,Closed,34139
23747,38784,Closed,46578
23748,13824,Closed,11230
23749,48793,Closed,4594
23750,65744,Defaulted,24082
23751,34911,Active,49489
23752,62536,Active,34830
23753,27877,Defaulted,31532
23754,49289,Active,17608
23755,30132,Active,36873
23756,43077,Closed,36947
23757,13152,Active,17312
23758,84262,Active,25543
23759,60188,Defaulted,32557
23760,2045,Defaulted,10082
23761,91205,Active,14742
23762,67551,Active,30186
23763,83541,Closed,20112
23764,59475,Defaulted,44408
23765,94324,Active,12763
23766,86057,Active,28545
23767,45718,Active,2886
23768,3023,Defaulted,31425
23769,61891,Active,42063
23770,15585,Defaulted,41227
23771,20188,Defaulted,32572
23772,63116,Closed,15124
23773,58972,Active,33763
23774,83203,Active,4165
23775,71969,Active,34555
23776,73208,Defaulted,10226
23777,41420,Defaulted,48484
23778,98976,Closed,47911
23779,89789,Closed,24521
23780,33246,Active,19342
23781,41050,Closed,24093
23782,69244,Closed,10641
23783,47833,Closed,7946
23784,26450,Active,25197
23785,73926,Active,48006
23786,4809,Active,21234
23787,25409,Active,35341
23788,48450,Closed,35735
23789,27018,Closed,47204
23790,54472,Active,22703
23791,26684,Defaulted,4002
23792,68381,Active,6782
23793,16307,Defaulted,18842
23794,99516,Closed,16687
23795,65646,Closed,46549
23796,16387,Closed,37620
23797,2806,Active,39144
23798,60178,Defaulted,28709
23799,86026,Defaulted,10193
23800,85077,Closed,18500
23801,30158,Closed,28596
23802,67505,Active,6969
23803,68278,Closed,17137
23804,90919,Defaulted,18546
23805,72321,Defaulted,49332
23806,76377,Active,49987
23807,71063,Active,28489
23808,332,Closed,32515
23809,5785,Active,28944
23810,22157,Defaulted,47698
23811,17138,Defaulted,45984
23812,37510,Active,5626
23813,78205,Active,47756
23814,89579,Closed,17472
23815,77222,Closed,15803
23816,214,Active,38747
23817,53460,Closed,45511
23818,66448,Active,19876
23819,45810,Active,4683
23820,6927,Active,15874
23821,91041,Active,34317
23822,2044,Closed,48687
23823,80620,Closed,3026
23824,17382,Defaulted,12973
23825,93575,Defaulted,31546
23826,50551,Closed,36774
23827,87955,Closed,19301
23828,84297,Defaulted,32954
23829,37247,Defaulted,30382
23830,20499,Closed,44504
23831,95676,Active,4082
23832,46342,Defaulted,25504
23833,47485,Closed,13320
23834,49211,Active,10401
23835,4073,Active,15069
23836,40950,Defaulted,40863
23837,95911,Defaulted,5334
23838,52542,Defaulted,2500
23839,52093,Defaulted,30220
23840,70972,Closed,25640
23841,89964,Active,9497
23842,73430,Closed,49897
23843,51786,Defaulted,15834
23844,28668,Defaulted,44868
23845,2008,Active,36427
23846,81785,Active,2091
23847,21939,Defaulted,48126
23848,27281,Active,11280
23849,44809,Active,25715
23850,13595,Closed,2691
23851,54393,Active,21325
23852,70336,Defaulted,41146
23853,10246,Active,31763
23854,23237,Defaulted,10292
23855,20622,Active,48794
23856,634,Defaulted,47397
23857,26577,Defaulted,16450
23858,11053,Closed,2426
23859,12270,Closed,26912
23860,29896,Closed,31618
23861,76899,Active,18588
23862,68735,Active,29231
23863,38616,Defaulted,47349
23864,97052,Active,21605
23865,23142,Defaulted,35509
23866,43797,Defaulted,9829
23867,7405,Closed,7772
23868,48551,Active,44553
23869,27909,Defaulted,15648
23870,73739,Defaulted,5804
23871,63407,Active,26001
23872,42594,Defaulted,2466
23873,90525,Active,24702
23874,63064,Active,37068
23875,22386,Defaulted,19107
23876,87255,Defaulted,17992
23877,19354,Active,11656
23878,999,Closed,34825
23879,64290,Defaulted,16591
23880,77854,Closed,6634
23881,6153,Closed,4520
23882,89070,Defaulted,42014
23883,22302,Active,10027
23884,21283,Closed,48625
23885,94904,Defaulted,14308
23886,37850,Active,20027
23887,87979,Closed,46430
23888,13898,Active,30759
23889,45790,Defaulted,34170
23890,21337,Defaulted,35528
23891,19935,Closed,22878
23892,10396,Closed,6190
23893,39424,Closed,21988
23894,75276,Closed,6005
23895,50387,Defaulted,33144
23896,57429,Active,33862
23897,85842,Closed,6377
23898,47468,Closed,17567
23899,98558,Defaulted,35761
23900,37189,Defaulted,26555
23901,42777,Defaulted,9092
23902,28338,Active,42001
23903,91402,Defaulted,21482
23904,33182,Active,23651
23905,25754,Defaulted,23241
23906,15833,Active,38572
23907,6436,Defaulted,37400
23908,15511,Closed,38024
23909,28813,Closed,49266
23910,76589,Active,9552
23911,52270,Defaulted,3990
23912,56554,Closed,14894
23913,77719,Active,48364
23914,21223,Active,34373
23915,36656,Closed,15328
23916,88896,Active,14859
23917,37714,Defaulted,37105
23918,96837,Active,19466
23919,82963,Closed,6552
23920,65045,Active,35715
23921,87660,Closed,20659
23922,42798,Active,11532
23923,72756,Closed,7781
23924,36251,Defaulted,35654
23925,48504,Active,34650
23926,26877,Active,24624
23927,18778,Defaulted,36835
23928,67893,Closed,48621
23929,41723,Closed,34627
23930,60473,Active,40209
23931,7379,Defaulted,37745
23932,95786,Defaulted,4765
23933,40884,Active,19107
23934,72581,Closed,16668
23935,68309,Active,38689
23936,43883,Active,9759
23937,91332,Closed,20928
23938,45388,Defaulted,36079
23939,873,Active,48566
23940,16164,Closed,28261
23941,8875,Closed,36977
23942,25427,Defaulted,18306
23943,47808,Defaulted,49901
23944,83186,Defaulted,19698
23945,46142,Active,6310
23946,59379,Active,44016
23947,64304,Closed,24489
23948,74836,Closed,30990
23949,57434,Closed,38625
23950,81664,Closed,14258
23951,83278,Active,27119
23952,74257,Active,29038
23953,85902,Defaulted,47586
23954,34861,Defaulted,38404
23955,18345,Active,18353
23956,26807,Defaulted,26908
23957,77654,Defaulted,42555
23958,42942,Active,9649
23959,18969,Closed,35426
23960,17231,Active,33773
23961,96249,Active,3897
23962,66724,Active,15477
23963,38586,Closed,41504
23964,68003,Closed,8488
23965,49437,Active,37411
23966,27038,Closed,18360
23967,72706,Active,22473
23968,76222,Active,21062
23969,38081,Closed,44053
23970,52837,Defaulted,37824
23971,45045,Defaulted,21062
23972,24339,Active,43449
23973,3133,Defaulted,11654
23974,40326,Closed,2412
23975,55267,Active,36410
23976,74837,Closed,23976
23977,20039,Defaulted,3411
23978,18776,Active,7599
23979,42119,Closed,25360
23980,82627,Defaulted,31043
23981,55153,Closed,4125
23982,52961,Active,25020
23983,8056,Closed,31500
23984,26777,Closed,42280
23985,56772,Closed,44320
23986,90403,Defaulted,6843
23987,63814,Defaulted,48707
23988,63014,Closed,10965
23989,50363,Active,6105
23990,64115,Closed,44524
23991,14853,Defaulted,5143
23992,21739,Defaulted,28020
23993,15412,Defaulted,48915
23994,83354,Closed,35000
23995,92160,Closed,3958
23996,67773,Closed,42519
23997,96347,Active,2200
23998,84310,Active,27685
23999,88585,Closed,35084
24000,1718,Closed,2213
24001,87991,Active,48026
24002,81898,Active,20567
24003,78498,Closed,22064
24004,23152,Closed,33615
24005,49985,Closed,35880
24006,62577,Closed,22796
24007,78416,Closed,5936
24008,11890,Defaulted,8748
24009,86138,Active,2893
24010,10905,Active,36673
24011,65737,Active,39559
24012,8530,Defaulted,1914
24013,883,Closed,25847
24014,5216,Closed,29021
24015,37992,Defaulted,49408
24016,7592,Closed,34932
24017,12898,Closed,30001
24018,4046,Active,32822
24019,28954,Defaulted,30311
24020,5634,Defaulted,11867
24021,36077,Defaulted,7070
24022,39948,Active,47537
24023,83813,Active,18259
24024,66358,Active,13027
24025,21696,Active,49312
24026,29984,Active,32678
24027,19662,Closed,11502
24028,92627,Defaulted,9064
24029,68120,Closed,18817
24030,53653,Closed,41959
24031,11917,Defaulted,39845
24032,91465,Active,44165
24033,13641,Active,48904
24034,73746,Active,44017
24035,95763,Defaulted,42998
24036,27974,Closed,2569
24037,17438,Closed,34440
24038,50982,Defaulted,45941
